Timestamp,Lunar_Day,Predicted_Tide,Tide_Type
2024-01-05 5:00,5,7.206075447,Normal
2024-01-05 5:10,5,7.199387563,Normal
2024-01-05 5:20,5,7.192681503,Normal
2024-01-05 5:30,5,7.185957426,Normal
2024-01-05 5:40,5,7.179215496,Normal
2024-01-05 5:50,5,7.172455876,Normal
2024-01-05 6:00,5,7.165678726,Normal
2024-01-05 6:10,5,7.158884212,Normal
2024-01-05 6:20,5,7.152072495,Normal
2024-01-05 6:30,5,7.14524374,Normal
2024-01-05 6:40,5,7.13839811,Normal
2024-01-05 6:50,5,7.131535771,Normal
2024-01-05 7:00,5,7.124656886,Normal
2024-01-05 7:10,5,7.117761621,Normal
2024-01-05 7:20,5,7.11085014,Normal
2024-01-05 7:30,5,7.103922609,Normal
2024-01-05 7:40,5,7.096979195,Normal
2024-01-05 7:50,5,7.090020063,Normal
2024-01-05 8:00,5,7.083045379,Normal
2024-01-05 8:10,5,7.07605531,Normal
2024-01-05 8:20,5,7.069050024,Normal
2024-01-05 8:30,5,7.062029686,Normal
2024-01-05 8:40,5,7.054994466,Normal
2024-01-05 8:50,5,7.047944529,Normal
2024-01-05 9:00,5,7.040880045,Normal
2024-01-05 9:10,5,7.033801182,Normal
2024-01-05 9:20,5,7.026708107,Normal
2024-01-05 9:30,5,7.01960099,Normal
2024-01-05 9:40,5,7.012479999,Normal
2024-01-05 9:50,5,7.005345304,Normal
2024-01-05 10:00,5,6.998197074,Normal
2024-01-05 10:10,5,6.991035479,Normal
2024-01-05 10:20,5,6.983860687,Normal
2024-01-05 10:30,5,6.97667287,Normal
2024-01-05 10:40,5,6.969472197,Normal
2024-01-05 10:50,5,6.962258839,Normal
2024-01-05 11:00,5,6.955032965,Normal
2024-01-05 11:10,5,6.947794748,Normal
2024-01-05 11:20,5,6.940544358,Normal
2024-01-05 11:30,5,6.933281965,Normal
2024-01-05 11:40,5,6.926007741,Normal
2024-01-05 11:50,5,6.918721858,Normal
2024-01-05 12:00,5,6.911424487,Normal
2024-01-05 12:10,5,6.9041158,Normal
2024-01-05 12:20,5,6.896795968,Normal
2024-01-05 12:30,5,6.889465164,Normal
2024-01-05 12:40,5,6.882123559,Normal
2024-01-05 12:50,5,6.874771327,Normal
2024-01-05 13:00,5,6.867408638,Normal
2024-01-05 13:10,5,6.860035667,Normal
2024-01-05 13:20,5,6.852652585,Normal
2024-01-05 13:30,5,6.845259565,Normal
2024-01-05 13:40,5,6.83785678,Normal
2024-01-05 13:50,5,6.830444404,Normal
2024-01-05 14:00,5,6.823022608,Normal
2024-01-05 14:10,5,6.815591566,Normal
2024-01-05 14:20,5,6.808151452,Normal
2024-01-05 14:30,5,6.800702438,Normal
2024-01-05 14:40,5,6.793244698,Normal
2024-01-05 14:50,5,6.785778405,Normal
2024-01-05 15:00,5,6.778303734,Normal
2024-01-05 15:10,5,6.770820857,Normal
2024-01-05 15:20,5,6.763329947,Normal
2024-01-05 15:30,5,6.75583118,Normal
2024-01-05 15:40,5,6.748324727,Normal
2024-01-05 15:50,5,6.740810764,Normal
2024-01-05 16:00,5,6.733289464,Normal
2024-01-05 16:10,5,6.725761,Normal
2024-01-05 16:20,5,6.718225546,Normal
2024-01-05 16:30,5,6.710683277,Normal
2024-01-05 16:40,5,6.703134366,Normal
2024-01-05 16:50,5,6.695578987,Normal
2024-01-05 17:00,5,6.688017314,Normal
2024-01-05 17:10,5,6.68044952,Normal
2024-01-05 17:20,5,6.67287578,Normal
2024-01-05 17:30,5,6.665296267,Normal
2024-01-05 17:40,5,6.657711155,Normal
2024-01-05 17:50,5,6.650120617,Normal
2024-01-05 18:00,5,6.642524829,Normal
2024-01-05 18:10,5,6.634923963,Normal
2024-01-05 18:20,5,6.627318192,Normal
2024-01-05 18:30,5,6.619707691,Normal
2024-01-05 18:40,5,6.612092634,Normal
2024-01-05 18:50,5,6.604473193,Normal
2024-01-05 19:00,5,6.596849542,Normal
2024-01-05 19:10,5,6.589221855,Normal
2024-01-05 19:20,5,6.581590304,Normal
2024-01-05 19:30,5,6.573955064,Normal
2024-01-05 19:40,5,6.566316306,Normal
2024-01-05 19:50,5,6.558674205,Normal
2024-01-05 20:00,5,6.551028934,Normal
2024-01-05 20:10,5,6.543380664,Normal
2024-01-05 20:20,5,6.53572957,Normal
2024-01-05 20:30,5,6.528075823,Normal
2024-01-05 20:40,5,6.520419596,Normal
2024-01-05 20:50,5,6.512761062,Normal
2024-01-05 21:00,5,6.505100393,Normal
2024-01-05 21:10,5,6.497437761,Normal
2024-01-05 21:20,5,6.489773338,Normal
2024-01-05 21:30,5,6.482107297,Normal
2024-01-05 21:40,5,6.474439808,Normal
2024-01-05 21:50,5,6.466771044,Normal
2024-01-05 22:00,5,6.459101176,Normal
2024-01-05 22:10,5,6.451430375,Normal
2024-01-05 22:20,5,6.443758813,Normal
2024-01-05 22:30,5,6.43608666,Normal
2024-01-05 22:40,5,6.428414088,Normal
2024-01-05 22:50,5,6.420741267,Normal
2024-01-05 23:00,5,6.413068367,Normal
2024-01-05 23:10,5,6.405395559,Normal
2024-01-05 23:20,5,6.397723013,Normal
2024-01-05 23:30,5,6.390050899,Normal
2024-01-05 23:40,5,6.382379386,Normal
2024-01-05 23:50,5,6.374708643,Normal
2024-01-06 0:00,5,6.367038841,Normal
2024-01-06 0:10,5,6.359370148,Normal
2024-01-06 0:20,5,6.351702733,Normal
2024-01-06 0:30,5,6.344036765,Normal
2024-01-06 0:40,5,6.336372411,Normal
2024-01-06 0:50,5,6.328709841,Normal
2024-01-06 1:00,5,6.321049221,Normal
2024-01-06 1:10,5,6.31339072,Normal
2024-01-06 1:20,5,6.305734505,Normal
2024-01-06 1:30,5,6.298080743,Normal
2024-01-06 1:40,5,6.2904296,Normal
2024-01-06 1:50,5,6.282781245,Normal
2024-01-06 2:00,5,6.275135842,Normal
2024-01-06 2:10,5,6.267493557,Normal
2024-01-06 2:20,5,6.259854558,Normal
2024-01-06 2:30,5,6.252219008,Normal
2024-01-06 2:40,5,6.244587074,Normal
2024-01-06 2:50,5,6.23695892,Normal
2024-01-06 3:00,5,6.22933471,Normal
2024-01-06 3:10,5,6.22171461,Normal
2024-01-06 3:20,5,6.214098783,Normal
2024-01-06 3:30,5,6.206487392,Normal
2024-01-06 3:40,5,6.198880601,Normal
2024-01-06 3:50,5,6.191278573,Normal
2024-01-06 4:00,5,6.183681471,Normal
2024-01-06 4:10,5,6.176089456,Normal
2024-01-06 4:20,6,6.168502692,Normal
2024-01-06 4:30,6,6.16092134,Normal
2024-01-06 4:40,6,6.15334556,Normal
2024-01-06 4:50,6,6.145775514,Normal
2024-01-06 5:00,6,6.138211363,Normal
2024-01-06 5:10,6,6.130653267,Normal
2024-01-06 5:20,6,6.123101385,Normal
2024-01-06 5:30,6,6.115555878,Normal
2024-01-06 5:40,6,6.108016904,Normal
2024-01-06 5:50,6,6.100484622,Normal
2024-01-06 6:00,6,6.09295919,Normal
2024-01-06 6:10,6,6.085440767,Normal
2024-01-06 6:20,6,6.07792951,Normal
2024-01-06 6:30,6,6.070425576,Normal
2024-01-06 6:40,6,6.062929122,Normal
2024-01-06 6:50,6,6.055440305,Normal
2024-01-06 7:00,6,6.047959279,Normal
2024-01-06 7:10,6,6.040486202,Normal
2024-01-06 7:20,6,6.033021228,Normal
2024-01-06 7:30,6,6.025564511,Normal
2024-01-06 7:40,6,6.018116206,Normal
2024-01-06 7:50,6,6.010676467,Normal
2024-01-06 8:00,6,6.003245448,Normal
2024-01-06 8:10,6,5.9958233,Normal
2024-01-06 8:20,6,5.988410177,Normal
2024-01-06 8:30,6,5.981006231,Normal
2024-01-06 8:40,6,5.973611614,Normal
2024-01-06 8:50,6,5.966226476,Normal
2024-01-06 9:00,6,5.958850967,Normal
2024-01-06 9:10,6,5.95148524,Normal
2024-01-06 9:20,6,5.944129442,Normal
2024-01-06 9:30,6,5.936783724,Normal
2024-01-06 9:40,6,5.929448234,Normal
2024-01-06 9:50,6,5.922123121,Normal
2024-01-06 10:00,6,5.914808532,Normal
2024-01-06 10:10,6,5.907504614,Normal
2024-01-06 10:20,6,5.900211515,Normal
2024-01-06 10:30,6,5.89292938,Normal
2024-01-06 10:40,6,5.885658357,Normal
2024-01-06 10:50,6,5.878398589,Normal
2024-01-06 11:00,6,5.871150221,Normal
2024-01-06 11:10,6,5.863913399,Normal
2024-01-06 11:20,6,5.856688265,Normal
2024-01-06 11:30,6,5.849474963,Normal
2024-01-06 11:40,6,5.842273635,Normal
2024-01-06 11:50,6,5.835084424,Normal
2024-01-06 12:00,6,5.827907472,Normal
2024-01-06 12:10,6,5.820742919,Normal
2024-01-06 12:20,6,5.813590905,Normal
2024-01-06 12:30,6,5.806451572,Normal
2024-01-06 12:40,6,5.799325058,Normal
2024-01-06 12:50,6,5.792211502,Normal
2024-01-06 13:00,6,5.785111043,Normal
2024-01-06 13:10,6,5.778023818,Normal
2024-01-06 13:20,6,5.770949964,Normal
2024-01-06 13:30,6,5.763889619,Normal
2024-01-06 13:40,6,5.756842917,Normal
2024-01-06 13:50,6,5.749809995,Normal
2024-01-06 14:00,6,5.742790987,Normal
2024-01-06 14:10,6,5.735786028,Normal
2024-01-06 14:20,6,5.728795251,Normal
2024-01-06 14:30,6,5.72181879,Normal
2024-01-06 14:40,6,5.714856776,Normal
2024-01-06 14:50,6,5.707909342,Normal
2024-01-06 15:00,6,5.700976619,Normal
2024-01-06 15:10,6,5.694058738,Normal
2024-01-06 15:20,6,5.687155829,Normal
2024-01-06 15:30,6,5.680268021,Normal
2024-01-06 15:40,6,5.673395443,Normal
2024-01-06 15:50,6,5.666538223,Normal
2024-01-06 16:00,6,5.659696489,Normal
2024-01-06 16:10,6,5.652870367,Normal
2024-01-06 16:20,6,5.646059985,Normal
2024-01-06 16:30,6,5.639265468,Normal
2024-01-06 16:40,6,5.63248694,Normal
2024-01-06 16:50,6,5.625724526,Normal
2024-01-06 17:00,6,5.61897835,Normal
2024-01-06 17:10,6,5.612248536,Normal
2024-01-06 17:20,6,5.605535204,Normal
2024-01-06 17:30,6,5.598838478,Normal
2024-01-06 17:40,6,5.592158478,Normal
2024-01-06 17:50,6,5.585495325,Normal
2024-01-06 18:00,6,5.578849139,Normal
2024-01-06 18:10,6,5.572220038,Normal
2024-01-06 18:20,6,5.565608141,Normal
2024-01-06 18:30,6,5.559013566,Normal
2024-01-06 18:40,6,5.552436431,Normal
2024-01-06 18:50,6,5.54587685,Normal
2024-01-06 19:00,6,5.539334941,Normal
2024-01-06 19:10,6,5.532810818,Normal
2024-01-06 19:20,6,5.526304596,Normal
2024-01-06 19:30,6,5.519816387,Normal
2024-01-06 19:40,6,5.513346306,Normal
2024-01-06 19:50,6,5.506894464,Normal
2024-01-06 20:00,6,5.500460974,Normal
2024-01-06 20:10,6,5.494045945,Normal
2024-01-06 20:20,6,5.487649488,Normal
2024-01-06 20:30,6,5.481271712,Normal
2024-01-06 20:40,6,5.474912726,Normal
2024-01-06 20:50,6,5.468572639,Normal
2024-01-06 21:00,6,5.462251557,Normal
2024-01-06 21:10,6,5.455949587,Normal
2024-01-06 21:20,6,5.449666834,Normal
2024-01-06 21:30,6,5.443403405,Normal
2024-01-06 21:40,6,5.437159403,Normal
2024-01-06 21:50,6,5.430934931,Normal
2024-01-06 22:00,6,5.424730094,Normal
2024-01-06 22:10,6,5.418544992,Normal
2024-01-06 22:20,6,5.412379728,Normal
2024-01-06 22:30,6,5.406234401,Normal
2024-01-06 22:40,6,5.400109113,Normal
2024-01-06 22:50,6,5.394003962,Normal
2024-01-06 23:00,6,5.387919047,Normal
2024-01-06 23:10,6,5.381854465,Normal
2024-01-06 23:20,6,5.375810313,Normal
2024-01-06 23:30,6,5.369786688,Normal
2024-01-06 23:40,6,5.363783685,Normal
2024-01-06 23:50,6,5.357801398,Normal
2024-01-07 0:00,6,5.351839921,Normal
2024-01-07 0:10,6,5.345899348,Normal
2024-01-07 0:20,6,5.339979771,Normal
2024-01-07 0:30,6,5.334081281,Normal
2024-01-07 0:40,6,5.32820397,Normal
2024-01-07 0:50,6,5.322347927,Normal
2024-01-07 1:00,6,5.316513241,Normal
2024-01-07 1:10,6,5.310700001,Normal
2024-01-07 1:20,6,5.304908295,Normal
2024-01-07 1:30,6,5.29913821,Normal
2024-01-07 1:40,6,5.293389831,Normal
2024-01-07 1:50,6,5.287663245,Normal
2024-01-07 2:00,6,5.281958535,Normal
2024-01-07 2:10,6,5.276275785,Normal
2024-01-07 2:20,6,5.270615079,Normal
2024-01-07 2:30,6,5.264976498,Normal
2024-01-07 2:40,6,5.259360124,Normal
2024-01-07 2:50,6,5.253766037,Normal
2024-01-07 3:00,6,5.248194318,Normal
2024-01-07 3:10,6,5.242645045,Normal
2024-01-07 3:20,6,5.237118296,Normal
2024-01-07 3:30,6,5.231614148,Normal
2024-01-07 3:40,6,5.226132679,Normal
2024-01-07 3:50,6,5.220673964,Normal
2024-01-07 4:00,6,5.215238078,Normal
2024-01-07 4:10,6,5.209825094,Normal
2024-01-07 4:20,6,5.204435087,Normal
2024-01-07 4:30,6,5.199068128,Normal
2024-01-07 4:40,6,5.19372429,Normal
2024-01-07 4:50,6,5.188403643,Normal
2024-01-07 5:00,6,5.183106258,Normal
2024-01-07 5:10,7,5.177832202,Neap
2024-01-07 5:20,7,5.172581546,Neap
2024-01-07 5:30,7,5.167354356,Neap
2024-01-07 5:40,7,5.162150699,Neap
2024-01-07 5:50,7,5.15697064,Neap
2024-01-07 6:00,7,5.151814246,Neap
2024-01-07 6:10,7,5.146681581,Neap
2024-01-07 6:20,7,5.141572707,Neap
2024-01-07 6:30,7,5.136487687,Neap
2024-01-07 6:40,7,5.131426583,Neap
2024-01-07 6:50,7,5.126389456,Neap
2024-01-07 7:00,7,5.121376366,Neap
2024-01-07 7:10,7,5.116387372,Neap
2024-01-07 7:20,7,5.111422533,Neap
2024-01-07 7:30,7,5.106481906,Neap
2024-01-07 7:40,7,5.101565548,Neap
2024-01-07 7:50,7,5.096673514,Neap
2024-01-07 8:00,7,5.091805861,Neap
2024-01-07 8:10,7,5.086962641,Neap
2024-01-07 8:20,7,5.082143908,Neap
2024-01-07 8:30,7,5.077349716,Neap
2024-01-07 8:40,7,5.072580115,Neap
2024-01-07 8:50,7,5.067835156,Neap
2024-01-07 9:00,7,5.063114889,Neap
2024-01-07 9:10,7,5.058419363,Neap
2024-01-07 9:20,7,5.053748628,Neap
2024-01-07 9:30,7,5.049102729,Neap
2024-01-07 9:40,7,5.044481713,Neap
2024-01-07 9:50,7,5.039885627,Neap
2024-01-07 10:00,7,5.035314515,Neap
2024-01-07 10:10,7,5.030768422,Neap
2024-01-07 10:20,7,5.026247389,Neap
2024-01-07 10:30,7,5.02175146,Neap
2024-01-07 10:40,7,5.017280676,Neap
2024-01-07 10:50,7,5.012835078,Neap
2024-01-07 11:00,7,5.008414705,Neap
2024-01-07 11:10,7,5.004019597,Neap
2024-01-07 11:20,7,4.999649791,Neap
2024-01-07 11:30,7,4.995305324,Neap
2024-01-07 11:40,7,4.990986233,Neap
2024-01-07 11:50,7,4.986692553,Neap
2024-01-07 12:00,7,4.982424319,Neap
2024-01-07 12:10,7,4.978181565,Neap
2024-01-07 12:20,7,4.973964323,Neap
2024-01-07 12:30,7,4.969772626,Neap
2024-01-07 12:40,7,4.965606504,Neap
2024-01-07 12:50,7,4.961465989,Neap
2024-01-07 13:00,7,4.957351109,Neap
2024-01-07 13:10,7,4.953261893,Neap
2024-01-07 13:20,7,4.949198369,Neap
2024-01-07 13:30,7,4.945160564,Neap
2024-01-07 13:40,7,4.941148503,Neap
2024-01-07 13:50,7,4.937162212,Neap
2024-01-07 14:00,7,4.933201716,Neap
2024-01-07 14:10,7,4.929267038,Neap
2024-01-07 14:20,7,4.925358199,Neap
2024-01-07 14:30,7,4.921475223,Neap
2024-01-07 14:40,7,4.91761813,Neap
2024-01-07 14:50,7,4.91378694,Neap
2024-01-07 15:00,7,4.909981671,Neap
2024-01-07 15:10,7,4.906202344,Neap
2024-01-07 15:20,7,4.902448974,Neap
2024-01-07 15:30,7,4.898721579,Neap
2024-01-07 15:40,7,4.895020174,Neap
2024-01-07 15:50,7,4.891344775,Neap
2024-01-07 16:00,7,4.887695395,Neap
2024-01-07 16:10,7,4.884072047,Neap
2024-01-07 16:20,7,4.880474744,Neap
2024-01-07 16:30,7,4.876903497,Neap
2024-01-07 16:40,7,4.873358318,Neap
2024-01-07 16:50,7,4.869839214,Neap
2024-01-07 17:00,7,4.866346197,Neap
2024-01-07 17:10,7,4.862879273,Neap
2024-01-07 17:20,7,4.85943845,Neap
2024-01-07 17:30,7,4.856023735,Neap
2024-01-07 17:40,7,4.852635132,Neap
2024-01-07 17:50,7,4.849272647,Neap
2024-01-07 18:00,7,4.845936284,Neap
2024-01-07 18:10,7,4.842626044,Neap
2024-01-07 18:20,7,4.839341931,Neap
2024-01-07 18:30,7,4.836083947,Neap
2024-01-07 18:40,7,4.83285209,Neap
2024-01-07 18:50,7,4.829646361,Neap
2024-01-07 19:00,7,4.826466759,Neap
2024-01-07 19:10,7,4.823313281,Neap
2024-01-07 19:20,7,4.820185926,Neap
2024-01-07 19:30,7,4.817084688,Neap
2024-01-07 19:40,7,4.814009563,Neap
2024-01-07 19:50,7,4.810960547,Neap
2024-01-07 20:00,7,4.807937632,Neap
2024-01-07 20:10,7,4.804940812,Neap
2024-01-07 20:20,7,4.801970078,Neap
2024-01-07 20:30,7,4.799025423,Neap
2024-01-07 20:40,7,4.796106836,Neap
2024-01-07 20:50,7,4.793214306,Neap
2024-01-07 21:00,7,4.790347824,Neap
2024-01-07 21:10,7,4.787507376,Neap
2024-01-07 21:20,7,4.78469295,Neap
2024-01-07 21:30,7,4.781904532,Neap
2024-01-07 21:40,7,4.779142107,Neap
2024-01-07 21:50,7,4.776405661,Neap
2024-01-07 22:00,7,4.773695176,Neap
2024-01-07 22:10,7,4.771010637,Neap
2024-01-07 22:20,7,4.768352024,Neap
2024-01-07 22:30,7,4.76571932,Neap
2024-01-07 22:40,7,4.763112505,Neap
2024-01-07 22:50,7,4.760531559,Neap
2024-01-07 23:00,7,4.757976461,Neap
2024-01-07 23:10,7,4.755447188,Neap
2024-01-07 23:20,7,4.752943719,Neap
2024-01-07 23:30,7,4.750466029,Neap
2024-01-07 23:40,7,4.748014095,Neap
2024-01-07 23:50,7,4.745587891,Neap
2024-01-08 0:00,7,4.743187391,Neap
2024-01-08 0:10,7,4.740812569,Neap
2024-01-08 0:20,7,4.738463397,Neap
2024-01-08 0:30,7,4.736139847,Neap
2024-01-08 0:40,7,4.73384189,Neap
2024-01-08 0:50,7,4.731569495,Neap
2024-01-08 1:00,7,4.729322633,Neap
2024-01-08 1:10,7,4.727101272,Neap
2024-01-08 1:20,7,4.724905379,Neap
2024-01-08 1:30,7,4.722734922,Neap
2024-01-08 1:40,7,4.720589866,Neap
2024-01-08 1:50,7,4.718470178,Neap
2024-01-08 2:00,7,4.716375821,Neap
2024-01-08 2:10,7,4.71430676,Neap
2024-01-08 2:20,7,4.712262958,Neap
2024-01-08 2:30,7,4.710244377,Neap
2024-01-08 2:40,7,4.708250979,Neap
2024-01-08 2:50,7,4.706282723,Neap
2024-01-08 3:00,7,4.704339572,Neap
2024-01-08 3:10,7,4.702421483,Neap
2024-01-08 3:20,7,4.700528415,Neap
2024-01-08 3:30,7,4.698660326,Neap
2024-01-08 3:40,7,4.696817173,Neap
2024-01-08 3:50,7,4.694998912,Neap
2024-01-08 4:00,7,4.693205498,Neap
2024-01-08 4:10,7,4.691436887,Neap
2024-01-08 4:20,7,4.689693032,Neap
2024-01-08 4:30,7,4.687973887,Neap
2024-01-08 4:40,7,4.686279404,Neap
2024-01-08 4:50,7,4.684609535,Neap
2024-01-08 5:00,7,4.68296423,Neap
2024-01-08 5:10,7,4.681343441,Neap
2024-01-08 5:20,7,4.679747116,Neap
2024-01-08 5:30,7,4.678175205,Neap
2024-01-08 5:40,7,4.676627656,Neap
2024-01-08 5:50,7,4.675104415,Neap
2024-01-08 6:00,8,4.67360543,Normal
2024-01-08 6:10,8,4.672130647,Normal
2024-01-08 6:20,8,4.670680011,Normal
2024-01-08 6:30,8,4.669253466,Normal
2024-01-08 6:40,8,4.667850957,Normal
2024-01-08 6:50,8,4.666472425,Normal
2024-01-08 7:00,8,4.665117815,Normal
2024-01-08 7:10,8,4.663787067,Normal
2024-01-08 7:20,8,4.662480122,Normal
2024-01-08 7:30,8,4.661196921,Normal
2024-01-08 7:40,8,4.659937403,Normal
2024-01-08 7:50,8,4.658701508,Normal
2024-01-08 8:00,8,4.657489173,Normal
2024-01-08 8:10,8,4.656300336,Normal
2024-01-08 8:20,8,4.655134934,Normal
2024-01-08 8:30,8,4.653992903,Normal
2024-01-08 8:40,8,4.652874179,Normal
2024-01-08 8:50,8,4.651778697,Normal
2024-01-08 9:00,8,4.65070639,Normal
2024-01-08 9:10,8,4.649657192,Normal
2024-01-08 9:20,8,4.648631037,Normal
2024-01-08 9:30,8,4.647627855,Normal
2024-01-08 9:40,8,4.64664758,Normal
2024-01-08 9:50,8,4.645690141,Normal
2024-01-08 10:00,8,4.644755469,Normal
2024-01-08 10:10,8,4.643843494,Normal
2024-01-08 10:20,8,4.642954144,Normal
2024-01-08 10:30,8,4.642087348,Normal
2024-01-08 10:40,8,4.641243033,Normal
2024-01-08 10:50,8,4.640421127,Normal
2024-01-08 11:00,8,4.639621555,Normal
2024-01-08 11:10,8,4.638844245,Normal
2024-01-08 11:20,8,4.63808912,Normal
2024-01-08 11:30,8,4.637356105,Normal
2024-01-08 11:40,8,4.636645125,Normal
2024-01-08 11:50,8,4.635956103,Normal
2024-01-08 12:00,8,4.635288961,Normal
2024-01-08 12:10,8,4.634643621,Normal
2024-01-08 12:20,8,4.634020005,Normal
2024-01-08 12:30,8,4.633418034,Normal
2024-01-08 12:40,8,4.632837628,Normal
2024-01-08 12:50,8,4.632278707,Normal
2024-01-08 13:00,8,4.631741189,Normal
2024-01-08 13:10,8,4.631224994,Normal
2024-01-08 13:20,8,4.63073004,Normal
2024-01-08 13:30,8,4.630256243,Normal
2024-01-08 13:40,8,4.629803521,Normal
2024-01-08 13:50,8,4.62937179,Normal
2024-01-08 14:00,8,4.628960965,Normal
2024-01-08 14:10,8,4.628570961,Normal
2024-01-08 14:20,8,4.628201694,Normal
2024-01-08 14:30,8,4.627853077,Normal
2024-01-08 14:40,8,4.627525023,Normal
2024-01-08 14:50,8,4.627217446,Normal
2024-01-08 15:00,8,4.626930257,Normal
2024-01-08 15:10,8,4.626663369,Normal
2024-01-08 15:20,8,4.626416693,Normal
2024-01-08 15:30,8,4.626190139,Normal
2024-01-08 15:40,8,4.625983618,Normal
2024-01-08 15:50,8,4.625797039,Normal
2024-01-08 16:00,8,4.625630312,Normal
2024-01-08 16:10,8,4.625483345,Normal
2024-01-08 16:20,8,4.625356046,Normal
2024-01-08 16:30,8,4.625248323,Normal
2024-01-08 16:40,8,4.625160083,Normal
2024-01-08 16:50,8,4.625091233,Normal
2024-01-08 17:00,8,4.625041678,Normal
2024-01-08 17:10,8,4.625011325,Normal
2024-01-08 17:20,8,4.625000078,Normal
2024-01-08 17:30,8,4.625007843,Normal
2024-01-08 17:40,8,4.625034522,Normal
2024-01-08 17:50,8,4.625080021,Normal
2024-01-08 18:00,8,4.625144241,Normal
2024-01-08 18:10,8,4.625227086,Normal
2024-01-08 18:20,8,4.625328459,Normal
2024-01-08 18:30,8,4.62544826,Normal
2024-01-08 18:40,8,4.625586392,Normal
2024-01-08 18:50,8,4.625742755,Normal
2024-01-08 19:00,8,4.625917249,Normal
2024-01-08 19:10,8,4.626109775,Normal
2024-01-08 19:20,8,4.626320233,Normal
2024-01-08 19:30,8,4.62654852,Normal
2024-01-08 19:40,8,4.626794537,Normal
2024-01-08 19:50,8,4.627058181,Normal
2024-01-08 20:00,8,4.627339349,Normal
2024-01-08 20:10,8,4.627637941,Normal
2024-01-08 20:20,8,4.627953852,Normal
2024-01-08 20:30,8,4.628286979,Normal
2024-01-08 20:40,8,4.628637218,Normal
2024-01-08 20:50,8,4.629004466,Normal
2024-01-08 21:00,8,4.629388616,Normal
2024-01-08 21:10,8,4.629789566,Normal
2024-01-08 21:20,8,4.630207208,Normal
2024-01-08 21:30,8,4.630641438,Normal
2024-01-08 21:40,8,4.631092149,Normal
2024-01-08 21:50,8,4.631559234,Normal
2024-01-08 22:00,8,4.632042587,Normal
2024-01-08 22:10,8,4.6325421,Normal
2024-01-08 22:20,8,4.633057667,Normal
2024-01-08 22:30,8,4.633589177,Normal
2024-01-08 22:40,8,4.634136525,Normal
2024-01-08 22:50,8,4.6346996,Normal
2024-01-08 23:00,8,4.635278293,Normal
2024-01-08 23:10,8,4.635872496,Normal
2024-01-08 23:20,8,4.636482098,Normal
2024-01-08 23:30,8,4.63710699,Normal
2024-01-08 23:40,8,4.637747061,Normal
2024-01-08 23:50,8,4.6384022,Normal
2024-01-09 0:00,8,4.639072296,Normal
2024-01-09 0:10,8,4.639757238,Normal
2024-01-09 0:20,8,4.640456915,Normal
2024-01-09 0:30,8,4.641171214,Normal
2024-01-09 0:40,8,4.641900022,Normal
2024-01-09 0:50,8,4.642643229,Normal
2024-01-09 1:00,8,4.64340072,Normal
2024-01-09 1:10,8,4.644172382,Normal
2024-01-09 1:20,8,4.644958103,Normal
2024-01-09 1:30,8,4.645757768,Normal
2024-01-09 1:40,8,4.646571263,Normal
2024-01-09 1:50,8,4.647398474,Normal
2024-01-09 2:00,8,4.648239288,Normal
2024-01-09 2:10,8,4.649093587,Normal
2024-01-09 2:20,8,4.649961259,Normal
2024-01-09 2:30,8,4.650842188,Normal
2024-01-09 2:40,8,4.651736257,Normal
2024-01-09 2:50,8,4.652643352,Normal
2024-01-09 3:00,8,4.653563356,Normal
2024-01-09 3:10,8,4.654496153,Normal
2024-01-09 3:20,8,4.655441626,Normal
2024-01-09 3:30,8,4.65639966,Normal
2024-01-09 3:40,8,4.657370137,Normal
2024-01-09 3:50,8,4.658352939,Normal
2024-01-09 4:00,8,4.65934795,Normal
2024-01-09 4:10,8,4.660355052,Normal
2024-01-09 4:20,8,4.661374128,Normal
2024-01-09 4:30,8,4.662405059,Normal
2024-01-09 4:40,8,4.663447727,Normal
2024-01-09 4:50,8,4.664502014,Normal
2024-01-09 5:00,8,4.665567802,Normal
2024-01-09 5:10,8,4.666644972,Normal
2024-01-09 5:20,8,4.667733404,Normal
2024-01-09 5:30,8,4.668832981,Normal
2024-01-09 5:40,8,4.669943583,Normal
2024-01-09 5:50,8,4.67106509,Normal
2024-01-09 6:00,8,4.672197384,Normal
2024-01-09 6:10,8,4.673340344,Normal
2024-01-09 6:20,8,4.674493851,Normal
2024-01-09 6:30,8,4.675657785,Normal
2024-01-09 6:40,8,4.676832026,Normal
2024-01-09 6:50,9,4.678016453,Normal
2024-01-09 7:00,9,4.679210947,Normal
2024-01-09 7:10,9,4.680415387,Normal
2024-01-09 7:20,9,4.681629653,Normal
2024-01-09 7:30,9,4.682853624,Normal
2024-01-09 7:40,9,4.684087178,Normal
2024-01-09 7:50,9,4.685330197,Normal
2024-01-09 8:00,9,4.686582557,Normal
2024-01-09 8:10,9,4.68784414,Normal
2024-01-09 8:20,9,4.689114822,Normal
2024-01-09 8:30,9,4.690394484,Normal
2024-01-09 8:40,9,4.691683004,Normal
2024-01-09 8:50,9,4.69298026,Normal
2024-01-09 9:00,9,4.694286132,Normal
2024-01-09 9:10,9,4.695600497,Normal
2024-01-09 9:20,9,4.696923235,Normal
2024-01-09 9:30,9,4.698254223,Normal
2024-01-09 9:40,9,4.699593341,Normal
2024-01-09 9:50,9,4.700940465,Normal
2024-01-09 10:00,9,4.702295476,Normal
